,Rating,Review
289,4,"After months and months of been in the biggest reading slump of my life thanks to my Goddess, Sarah J. Maas, I finally read Shatter Me and I'm so intrigued.I don't know why the hell took me so long to read it because this book is clearly something... else. Like I was so confused half of the time but I enjoyed it! XDI have never read writing like this, I really liked it. I will be honest and said that the first chapters I was really not having any of Juliette's narrative. Like, she was super dramatic -she exaggerate with the time a lot- and I just wanted that she could talk normally but then I really enjoyed the way she thinks.I really like the way she thinks, the way her thoughts are formed. The way she thinks is something else, because you can read what she's denying to herself, is as if she can't control her voice of reason.In other news,Look, I can see a drama queen when I read it. Juliette is so dramatic some times and I'm so here for this XD but I really feel that she is going to be naive in some sense and OMG! I don't want to trust in no one but good lord, Adam is so perfect right now.At first Adam is kinda an asshole, he steals her bed and pillows when he just introduced himself as her cellmate. But then he gives her back her stuff and he's constantly wrapping her in his blanket and I WAS SO THERE FOR HIM!But then, we meet Warner and we learn that Adam was never an inmate!Talking about Warner! DUDE, I HAVE NEVER BEING SO CONFUSED WITH A CHARACTER! Look, Tamlin was a thing, yeah, I liked him but god knows that I had a super crush with Rhysand so I was not having any Tamlin' shit in ACOMAF. And even when Rhys was in his 'Dark Lord' persona in ACOTAR, I WAS THERE FOR IT! -LOL, I always manage to talk about ACOTAR in some way-But then there is Warner, who everyone seems to love and I don't fucking understand. Look, I know how plot twist can work -THANK YOU SJM- but right now I can't imagine a way where Warner is turned as the best male in history. I mean, let's talk about the fact that he used a baby to see Juliette's powers. A BABY! What happened with Jenkins I can try to understand, because I don't know if they -the soldiers- were going to try some shit with Juliette. But with the baby!? THAT WAS SICK!Okay, let's put that aside. Right now, I feel like Warner is obsessed with Juliette. Like, I understand the basis of why he was helping Juliette. I like this whole idea where he says to her that he wants her to feel like an equal, that she doesn't need to feel like an error or that something is wrong with her and he actually treats her like she's never been treated before, like a human being. THAT, is okay. I like when he's all: Embrace yourself, love yourself for what you are.But then he's all, we could be unstoppable together and he kinda lose perspective? Yeah, he's being patience with her but why would she accept him when he's nearly imposing himself over her. The whole ""I want you to want it, to want me"" is creppy. Sometimes I could feel Rhysand behind Warner mask, like when he take her to his room after the whole Jenkins incident.That moment I feel it was the most real moment with Warner in the whole book. He was all like ""I'm such a good liar"" and when Juliette says to him to go to hell he's like ""I'm working on it"" and just for that response I'M HERE TO GIVE WARNER A TRY!Dude, that response was so Rhysand. I can see a martyr when I read it, too! And my theory concludes with Juliette saying ""Your poor mother"" and Warner losing it XD IT WAS SUPER RANDOM AND SUPER REVEALING TO ME!! It was like a shout into the void. -Oh, and Warner TOTALLY HAVE A BRITISH ACCENT!-So, my theory about Warner is that he has something to protect -mostly his mother or some family member- or something to discover -maybe he don't know where his mother is, and wants to help her- and so he becames this dark persona for the sake of whatever secret reason he has.But even when I think Warner have a secret agenda, that doesn't mean he can be all creppy and obsessed with Juliette. Honestly, I don't understand what is going on with him, because he puts Juliette in the position where she is suffering for what she's doing and he still says to her that he loves her! He's nuts!Anyway, I will talk more about Warner later, let's talk about Adam *grins*So, Juliette's touch is lethal. Yeah, now that THAT'S out there, Adam is immune to her touch. Yeah, let that sink for a minute. Now, Adam has this tattoo in his chest, a bird, a bird with a golden crown or something like that. Now you could be asking: What the hell has the bird to do with this shit? And I will tell you, well, my friend, apparently nothing.Because, even when Juliette dreamed about the EXACT same bird, she is not suspicious about the bird tattoo! Just let me say it, NOTHING IS A COINCIDENCE, EVERYTHING HAS A REASON, THE UNIVERSE IS RARELY SO LAZY! *Thank you, Sherlock Holmes*I can't be the only person who is suspicious about the freaking bird -not like the bird is bad or evil or something like that *laughs histerically* but something about Adam-. That bird -the dreams about the bird-has to mean something! Yeah, so cool, Adam representes ""wings"" to Juliette but we need to focus in reality, girl!So, you -Juliette, I'm sorry, I like to adress the characters as if we were speaking XD weird, I know- can kill by just touching a person, EXCEPT for Adam.Okay, so, there is an exception to the rule. The thing is that when there is a exception to something, there tends to be a reason to explain said exception.So, why the hell can Adam touch Juliette?Oh, but that isn't just the big ""surprise"". No, no, no. Warner is also an exception! Look, the only common factor that I can see is the radiation that Adam AND Warner were exposed, to which Juliette is immune, as Adam said. But then, Benji was in that camp too, and he isn't an exception -but maybe Adam and Warner were exposed so many times and not just once, as Benji was- so, I don't know where that left us.My problem is that Juliette seems to not care that there are two exceptions to her rule now. I mean, if Tahereh is going to put me a 'Bella' in here, I need to be warned, LOL! I mean, if in some way, Adam ""power"" is to be a force field, or that he is indeed immune to every power, well, then Warner is too.Whatever, talking about Adam. Dude, your life had been tough, I'm sorry. Taking care of your brother, searching for the girl you were in love since third grade who is also lethal -That's kinda weird and maybe obsessing but who am I to judge?-. Okay, I understand that, but then his relationship with Juliette escalates super quickly!Look, I understand, background story was sweet. I like their connection, Adam been there for Juliette when bullies were on her, but then she says ""I love you"" and goddammit, he never said it back -And maybe is too quickly to say 'I love you' to the guy but since Juliette has never had someone who cared about her I kind of understand that she's going to have an instalove-.Look, there is something off with Adam. First evidence, when he ask Kenji if he had followed him all ALL the time. Like, I know when someone is keeping secrets.Adam is sweet, like, I really like him in this moment. I will not gonna lie, Warner's words about how Adam was using Juliette to escape, hit me. I'm very suspicious about him now, -more now that it just occured to me that maybe Adam was using Juliette to enter the Omega point *suspicious glare*- and I will keep an eye on him.Warner constantly flirting with Juliette was amazing. Good lord, his name could also be Rhysand because he's a shameless flirt.Whatever, let's talk about my fave in the book! KENJI AKA MR. PERSONALITY!!! Kenji was great, he was just there, shining like a diamond and I need more of him in the next book.So, to finish, Juliette isn't my fave. Like, I really think she's naive. She trusted Adam really quickly and I want her to be more. I want her to have a real arc.Warner is a lunatic and I'm intrigued, damn me.Adam is keeping something secret, there is something about him that I'm not seeing it.Also, I finished this book in a night! I can't believe that this book is seriously that short!Like a little parenthesis, the Omega point. They are kinda the X-men to me XDCastle right now is okay, I mean, I'll keep my eyes open with this whole organization."
290,1,"Let me preface this by saying that the following is a partial review. I'm writing this for the parts I have read and I'm also writing this because Rida is waiting for my thoughts on it. I will be very honest in the following paragraphs and it is not my intent to hurt anyone's feelings or anything of that nature. I also want the world to know that I think Tahereh Mafi (what I have gleaned from her online presence) is an awesome person and I wish her all the very best in her future projects.With that said, let's get to the point.I did not like Shatter Me. I didn't like it so much I couldn't finish it. And I bought the book, mind you, sacrificing at least one meal so I could hold it in my hands and be creepy like Gollum with the ring. I know that everyone seems to be besides themselves at the ""gorgeous prose"" and ""strong characters"" in the novel and I feel like we're either reading different books or I am on crack or something because seriously? This is only the third book this year that I have had this reaction to and since I've read about 402 books so it's a rare occurrence.The biggest obstacle I came across in my attempt to read this book was the writing. Yes, the same writing that hundreds are lauding. Okay, to frame my reaction, let me tell you that I write and I have had enough success as a writer that I am confident of my judgements (and my taste) and ability to speak with some authority where the writing is concerned.Mafi's prose is so full of jarring (and contradictory) images that it's difficult to finish a page without stopping at least once with your thoughts reflecting some intensity of ""wtf"" feeling that often fills a person at points of bewilderment and astonishment. One metaphor per sentence is excessive but if you choke that sentence with three or four metaphors...yeah, not cool. Especially if those metaphors are contradictory. On one page she is damning the sun, on the other, she is claiming it to be awesome and then on yet another there's another metaphor attached to the sun that makes for a fractured narrative that is the opposite of being compelling. (I would quote and cite but I don't feel like going through the pain again.)I come from the school of thought that in writing, when you want to make something have more of an effect, you use subtlety. You lead your horse to the river and then leave him alone to figure out where and how to drink. Ya know? Mafi may have written gems, pieces that are compelling but honestly, they are all so buried with fragments that seem to be quivering with melodrama and pathos, that seem contrived that it was all I could do to read as far as I did. It's like reading a book written completely in purple prose. Exhausting and not very enchanting.Let's talk about the characters. I don't know why Juliette is found to be ""strong"" because I found her irritating. And sniveling. I get that your life is horrible but please, woman, get off your high horse and stop being so freaking virtuous. I mean, COME ON, people treat you like shit and you want me to believe that you don't even have the littlest bitterness? You are a victim and you are determined to cling to that role and even your ""strengths"" make you weep because you don't want to be odd. It reads as unreal and not a little Mary-Sue-ish that this supremely beautiful child, (Oh yes, she's so beautiful, her physical beauty comes close to defining her, Warner makes several references to her, so does Adam, so do other boys, why can't she be just normal? Not beautiful, is it necessary for her to be so gorgeous?) who has been treated so horribly (even by her own parents) but she harbors not the littlest wish for vengeance.Yeah. I'm not saying I want to see her turn evil, I just want her to be more realistic. I could barely discern any of her personality with all her pontificating and 1, 2, 3, counting. Let's talk about Adam. Where do I start? Let's see. He's beautiful. And Juliette has loved him forever. I'm not lying. She says that herself. He's her only friend, it's the love that shakes the earth and well yeah, so what? Adam has no personality of his own. He only exists in context to Juliette and wouldn't it be cool if he were a figment of her imagination?And at the end, when she jolts awake, she's still in that stinking cell? No, he's real. They're making out and feeling feelings that make no difference to me because I have no connection to either of them.Warner is supposed to be this powerful dude but when I gave up on the book, he had been easily conquered by the awesome Adam and was saying stuff like ""you're making the greatest mistake of your life..."" where have you heard that before? It reminds me of this awesome villain in Bollywood movies and the hero going ""Main tumhe chorunga nahi!!! Kamine!"" (I won't let you go! Bastard!) Hurhur. Yeah, from purple prose to tired, cliched dialogue.So there you have it. My partial review. One that probably screams my dissatisfaction with the entire novel. I couldn't finish it because I found the plot lacking, the characters not characterized and the writing painful. You might like it better because looking at the reviews, I seem to be one of the very few who feels this way. Now that you know my mind, make up yours.Oh and some excerpts thanks to another reviewer:"
291,1,"1 Star is much more than this book actually deserves. There was not even a single thing that I liked about it, nothing at all . In my opinion, this book should’ve been named Touch Me instead of Shatter Me. For someone whose touch was forbidden, she spent an awful lot of time wanting to get touched.“You can't touch me,"" I whisper. I'm lying, is what I don't tell him. He can touch me, is what I'll never tell him. Please touch me, is what I want to tell him.”See what I mean?!This book is one of those where the author comes up with a bullshit story, has a weak, tortured heroine, handsome hero, smouldering villain and…surprise, surprise How can we forget our dear love triangle?But in this book, the main love story was even creepier in my opinion, creepier than insta-love because the two main characters were in love with each other since Wow, they got their hormones pretty soon, huh?And I don’t really understand Warren’s character. He was the villain but what was his intention? All he wanted to do was destroy the world and create the one he wanted, the one he could rule but - . That was never answered and neither was the reason of him being madly in love with Juliet. He was crazy about her even before he saw her. That is just stupid.Oh God, the horror!Never have I read such overly-pretentious writing. Every sentence was in the form of a phrase which was to sound beautiful but in reality it sounded like a 5-year old attending Creative Writing classes. So, so horrible that I can’t even think of proper words to describe it and if I do start, I will not stop ranting on for pages. I will just mention a few quotes here to prove my point-She kept saying this nonsensical things over and over and again which was super-irritating. And I remember there was page on which ""I am not insane"" was written all over it, and that made her look insane.There was a moment when Juliet said “I am a Venus flytrap”, and I lost it. I had been controlling myself for so long, trying to keep moving forward but that was the limit. I got so sick of Tahereh Mafi's writing at that point, the way her every sentence began and ended with metaphors, similes, alliterations or whatever the fuck that was, it got on my nerves! I was like Your excessive use of made-up shitty metaphors make Cassandra Clare look like a better writer!The one star that I have given are not to this book, but to myself. It is for me for reading this book, till the last page. I can’t believe I read through that disastrous and extremely pointless world building andTowards the end this book turned out to be a sci-fi thriller rather than dystopia. All that mutant shit seemed totally inspired by X-Men. Someone needs to explain the author what a dystopia is, it does not mean writing just any story in a post-apocalyptic/sci-fi world, there are several other aspects to it like a strict society, suppressive rules etc which make it so.I am not going to read its sequel even if Adrian Ivashkov himself will ask me to!"
292,4,"Confieso que no le tenía mucha fe a esta historia, la tenía muy pendiente (desde hace años), pero logró cautivarme 🙌🏻 y ya quiero comenzar con la segunda parte 💕Había leído varías distopias antes y pensé que ya todo lo demás sería similar, pero me equivoqué, la historia es original y demasiado adictiva.Los personajes, me gusto bastante Juliette, la protagonista, su personalidad se adapta a su historia de vida. Con Adam, me pasa algo contradictorio, siento como que la autora ha intentado de hacer que por la fuerza me guste, y no sé como que siempre estoy pensando que oculta algo.Warner, creo que es un buen personaje, me tiene intrigada, peroo me falta más desarrollo, conocer su historia.Pero el que realmente llamó mi atención es Kenji, es que sus diálogos son los mejores, me ha sacado muchas sonrisas, y quiero saber más de este personaje!Así que estoy a la espera de que la segunda entrega me sorprenda, además de poder conocer más a esos personajes que siento que aún están inconclusos, poco definidos. Así que espero leerlo pronto! 🤞🏻🤞🏻"
293,4,2nd Reread: February 2023-Buddy read with Laura ❤️I still don't get why I fell for Adam the first time I read this.------------------------------------------------This book has a special place in my heart because I think that it was the one that made me read so many books in English (which is not my mother tongue).I'm over the I-only-read-dystopian-books phase now but if there's one author that can make me go back to this genre that's . I absolutely love her writing style and I love her characters so much.
294,5,"Shatter Me by Tahereh MafiTells the story of Juliette, if she touches someone they die. She is dragged into Warner, leader of an army and very attractives world. She hates him as he offers her a future she can't take. As her time increases in the company of Adam, a boy she has loved forever. She must fight for what's right.CHARACTERS-When I first read this 2 years ago, I loved Warner. He was just so fun and intriguing and I really comapred him to the darkling which I love the darkling. He was just such a complex character to get to know.ROMANCE-PLOT-The plot wasn't very unique but it definitely was entertaining.ENDING-Such a great ending!Charcaters-10/10Romance-10/10Plot-9/10Ending-10/10"
295,4,"Beautifully written with lyrical and poetic phrases. It is so effortless and just flows like a river. The story itself is very interesting too. Once you get into it, its super fast paced. I finished it in matter of hours.Juliette is certainly not a stable character and her struggle is portrayed marvelously. Throughout the novel we see her cope and grow. The 'crossouts' show how disturbed or scared or tortured she is.Adam. I like him. He's sweet. He has suffered too and has his own battles to fight.Warner. Okay, so is it weird if I say I'm kinda intrigued by him? I mean the guy is kinda crazy and obsessed but some tiny part of me likes him??Kenji. Yes! Funny sidekick? Yes! I love this dude.Now I know what everyone means when they say Tahereh Mafi has a way with writing. It's a bit soothing to read. Some phrases were a bit much but still alluring."
296,3,"I didn't hate this, but I didn't love it? Juliette was an okay main character, I still love Kenji, and Warner is pretty fucked up but interesting. if Adam Kent did not exist this would be 4 stars.-------------------middle school emma thought this book was the shit and I do NOT trust her !!!I'm livetweeting this reread and lowkey already trashing it ¯\_(ツ)_/¯"
297,4,"Nota final: 4.5/5⭐️⭐️⭐️. Hasta que terminé de leerlo!!! Qué enganche, por Dios, si lo empecé a leer ayer y son más de 300 páginas!!! Rara vez me sucede. Como distopía aún tiene mucho por mejorar, pero realmente espero que se deba a que es inicio de saga. No puedo criticarle mucho a la autora, su pluma es muy delicada, impecable. El ritmo es brutal, se lee prácticamente sólo. Tengo que empezar Unravel Me ya mismo. ❤️"
298,2,"⭐2 stars⭐""Aw, you trust me?""""As long as I have a clear shot.""Juliette was the worst part of this book for me.. The romance was a close second..I really hope it gets better in the next books."
299,4,"This was an enjoyable and quick read.I really hope the rest of the series is more eventful than this book. I feel this book lacked a lot of the action and was more building up the story. Please tell me if the rest of the series is not like this?I do plan on reading the sequel, I kinda want to know what happens next with Juliette."
300,5,Juliette was SO relatable there’s that and there is Warner and kenji… so yeah. I need more of them. Even though Warner sounded like a Maniac.ALSO everyone excuse me for my review that never comes I’m so bad at it.
301,3,"Five stars for the writing, but two stars for the plot."
302,5,Kenji Kishimoto supremacy. That's it. That's the review.(Reread)
303,4,i mean this was such an easy and fun read!!! can’t wait to read the next ones💃💃💃
304,4,Is it bad that I'm already in love with Warner?
305,5,"omgg I'm so excited to read the next one!! and omg I love Kenji hes definitely my favorite, not for Juliette tho I just like him cuz he's funny. Im just waiting for the part I get to like warner tho"
306,2,
307,1,"Книга първа ""Разбий ме"":В ""Разбий ме"" няма смисъл. Достатъчно е да прочетете всяко второ изречение и ще се убедите в това. Да не говорим за повтарящите се ""и тогава"", ""изчервявам се"" и ""устните му"". Опитах се да се самоубедя, че това е интересен литературен похват, но очевидно не съм достатъчно добра в самозаблудата. Изреченията са третирани, сякаш са увредени. Веднага давам примери:(чакай, какво?)(това звучи като сцена от Saw.)(ииууу...)(не. Просто не.)(какво се случва тук, по дяволите?)(признавам, че нищо не схванах. Но се радвам, че трябваше да прочета толкова думи за тази безполезна информация.)""[Очите му са](о, моля ти се!)(да, разбрах вече.)(започвам да агонизирам)(WTF?!)(много забавен клиничен език.)(айрол. Огромен айрол.)(по дяволите, не можеш ли да пишеш като нормално човешко същество, мацко?)(OMG)(добре, толкова ли не можеше да го съкратиш до ""Джеймс си дълбоко""? Повтарянето на ""дълбоко"" три пъти не го прави по-заспал.)(много оригинално, наистина. Имам предвид, че съм сигурна, че няма да попадна никога вече на подобно описание в друга книга.)(мозъкът ми! Мозъкът ми! Неееее...)(ПРЕСТАНИ! ПРОСТО ПРЕСТАНИ!)Нужно ли е да обяснявам колко е тъпо това? Всичко е пренаситено с излишни, абсолютно безсмислени метафори �� абсурдни тъпотии.*тук почива Ивз Андонова, поразена от дъждовните капки*Да преведем какво се е опитала да каже авторката: ""Валеше"".Историята? Каква история? Първо, това не е дистопия (Джордж Оруел сигурно се обръща в гроба си), а пародия с романтични лигавщини. Телетъбис са по дистопични от тази книга. Ако е имало история, то тя се е удавила сред морето от свръхентусиазъм, сълзливи словоизлияния и абсурден опит да се комбинират X-Men, Дивергентите и лоша любовна поезия, написана от тринайсет годишен. Няма сюжет зад цялото целуване и неговите устни, неговите устни, неговите устни, неговите устни, неговите устни и топчетата памук, които необяснимо са задръстили трахеята на героинята, вероятно в напразен опит да спрат монолозите ѝ. Героите са свръх заети с размяната на слюнка през цялото време. Споменах ли, че Джулиет е най-тъпия герой, който съм засичала в YA досега? Не? Да? Не? Е, сега го споменавам. През цялото време исках да ѝ разбия главата с бейзболна бухалка.Нашата специална героиня изпитва съжаление към себе си. Пак.Нека повторя:Изпитва съжаление към себе си. Пак.Изпитва съжаление към себе си. Пак.Изпитва съжаление към себе си. Пак.Тази книга е по-лоша от предишната. Може би нямаше да е толкова зле ако Техере Мафи беше престанала да се опитва.Скапаният любовният триъгълник ме кара да плача със сълзи, солени като туршия, преседяла до синьото усещане на средата на лятото. Те се спускат по островите на лицето ми, залепвайки розовите листенца на отчаянието в пещерите на синусите ми и увисват на Евереста на носа ми. После политат като картонени изрезки в локва. Мразя гравитацията, тя е безчувствена като оранжев морков, захвърлен в свинска копанка. Чувам как крещят неистово като безчет пухкави леминги, докато падат в бездната, удавяйки се във вълните на мъката, обгръщаща моето съществуване.Кап.Кап.Кап.Много исках Джулиет в края на краищата да се изчука и с Адам, и с Уорнър, след това ги зареже, и да избяга. Щеше да е страхотно. Разбира се, не стана така.Не бих могла да го кажа по-добре. Това всъщност е тази книга. Тоест и трите книги. И тъй като съм съгласна с господин Дарвин, че само най-приспособените ще оцелеят, и прочетох цялата трилогия, мога гордо да изпъча гърди и да се наградя с тиквен медал."
308,4,"Before we go any further, I just need to get something out of the way.Wynne needs more Warner.There is not enough Warner in this book.Wynne demands more Warner in the next book or Wynne will start a riotOkay. Now that we get that out of the way, I only have another thing to say.This is my second time reading this book, and although I have picked up some flaws that I did not realize when I first read it, I still really enjoyed reading it. The book still captured my attention wholly from start to finish like it did the first time, and let me just say, not a lot of books manage to do that.Even though I am happy that I still love this book the same after all these years, I did also realize that Tahereh has a very unique way of writing her book. It seems like she has this habit of using hyperbole, so much so that she sometimes over-uses it and it just ended up being weird. Not to mention her liking of using flowery words to describe what her characters are feeling. Most of the time it works, but those times when it doesn't, it just ends up being really weird and awkward.I don't know if I am the weird one here, but when I read a character's thoughts, I imagine it literally happening unless stated otherwise. So you can imagine my confusion when I read .Or this :I have to re-read it three time to make sense that her eyes weren't literally shattering. There are a lot of instances where Tahereh uses more of this flowery and overly hyperbole proses that makes me just have to stop and figure out what she is trying to convey. But other than that, I have no complaints because I fucking loved this book.Cause of who? Warner. Warner is the answer to everything and Warner makes my world goes round."
309,4,"I think the easiest way to sum up my feelings about this book is just to say:Love the story, the plot, and most of the characters. However, the only problem lies in the fact that I cannot stand the romance in this book.This book was super addicting and a great read, and I'm definitely looking forward to reading more of the series while secretly hoping that Adam dies or something.Is it common for people to not like Adam?? He's the love interest book and besides his one redeeming quality of being a good older brother he literally has zero personality. Insta-love doesn't usually bother me too much if the characters end up having good chemistry but with Adam and Juliette I found myself constantly making this face because the dialogue was just that cringey:on the flip side I did really like most of the characters besides Adam. For example, Juliette has a very unique voice as the narrator and I really did like her as a person.Also Warner. Warner.He's actually an interesting character. I'm excited to see where the story goes regarding him.Unfortunately for me, my favorite characters of the book though were either more minor, or were only included in the later parts of the book. These characters are James and Kenji.James is just so funny, and he provides so much comic relief to every situation. He also provides Adam with his only good quality.Kenji is also hilarious, and I love his personality. I honestly kind of wish he was the love interest in this book instead of Adam because I just cannot stand Adam.Also, at the end of the book we are introduced to a character named Castle who seems pretty interesting.Overall, this was a super fun and fast-paced read, and I'm excited for the rest of the books in the series! (Secretly hoping they get rid of Adam somehow lol)“I only know now that the scientists are wrong.The world is flat.I know because I was tossed right off the edge and I've been trying to hold on for 17 years. I've been trying to climb back up for 17 years but it's nearly impossible to beat gravity when no one is willing to give you a hand.” - Tahereh Mafi (Shatter Me)"
310,2,"“𝑨𝒍𝒍 𝑰 𝒆𝒗𝒆𝒓 𝒘𝒂𝒏𝒕𝒆𝒅 𝒘𝒂𝒔 𝒕𝒐 𝒓𝒆𝒂𝒄𝒉 𝒐𝒖𝒕 𝒂𝒏𝒅 𝒕𝒐𝒖𝒄𝒉 𝒂𝒏𝒐𝒕𝒉𝒆𝒓 𝒉𝒖𝒎𝒂𝒏 𝒃𝒆𝒊𝒏𝒈 𝒏𝒐𝒕 𝒋𝒖𝒔𝒕 𝒘𝒊𝒕𝒉 𝒎𝒚 𝒉𝒂𝒏𝒅𝒔 𝒃𝒖𝒕 𝒘𝒊𝒕𝒉 𝒎𝒚 𝒉𝒆𝒂𝒓𝒕.”Dnf at 72%.They lied. They all lied to me. On TikTok, Gr and insta.Listen, I can understand you, when you say that you love the shatter me series, but for me it’s a big no. It’s always about Aaron mf Warner. He is a creep. A killer, a psychopath and just interested in violence. Just bc he will say lyhfml, doesn’t mean that he’s the number one bookboyfriend.Everything I can remember about that book is that Adam has deep, deep, sparkling, blue eyes. And that’s it. Juliette talked more about gazes and eyes than I about books.“𝑴𝒚 𝒍𝒊𝒇𝒆 𝒊𝒔 𝒇𝒐𝒖𝒓 𝒘𝒂𝒍𝒍𝒔 𝒐𝒇 𝒎𝒊𝒔𝒔𝒆𝒅 𝒐𝒑𝒑𝒐𝒓𝒕𝒖𝒏𝒊𝒕𝒊𝒆𝒔 𝒑𝒐𝒖𝒓𝒆𝒅 𝒊𝒏 𝒄𝒐𝒏𝒄𝒓𝒆𝒕𝒆 𝒎𝒐𝒍𝒅𝒔.”Even Juliette was a boring main character. At first I thought, damn she can kill with her touch? Then I read the book and ngl everything she did was bitching and complaining. Like stfu.I thought, damn badass queen but that’s everything I got.And we don’t talk about the lack of the world building, but let me tell you this. It is bad. Very bad.Look, I don’t like bad romance books. But what I hate are bad dystopian book. I mean, yeah I can understand when you can’t write a good dystopian book anymore, when there’s Divergent, Maze runner and the hunger games. But it was always about Adam, Juliette and Warner.And that, ladies and gentlemen, was a really bad combination. One of the worst love triangles. Cuz, I hate everything single character. They’re were so flat and don’t have any character development. The fact that I clearly know that Juliette will choose Aaron was so clear after the first 50 pages. And also I would know it after tiktok and the spoilers. It is just soooo obvious, it sucks.And I know guys. U will say, its gets better trust me. But, girlll, a book series with a bad first book is for me already a no. Why tf it has to be one book long, so I can finally start like Aaron Warner and Juliette??So, two stars. One because I think that every author deserves a star and the other one because the book is not to long. Thank you."
311,3,"This book was alright, but not really a genre that appeals to me much. There are very few paranormal/science fiction/fantasy-type of books that I get into. I guess it just isn't my thing, but if you love this genre, you might enjoy it immensely.The writing style was definitely unique. I've never read anything quite like this and it threw me for a loop at first. Once I got used to the repetition and strike throughs, I was able to get into the story more. I'm still not certain what to make of it all though.The story is set in a futuristic dystopia, following the near total destruction of Earth's ecosystem and subsequent break-down of society. Needless to say, the backdrop is pretty dreary.Shunned, ridiculed and later locked in an asylum for years because of her deadly supernatural abilities, Juliette is starved for human contact. When she gets an unexpected roommate, she thinks she's finally found someone that cares for her. She quickly finds out that her new roommate, Adam, isn't what he appears to be.With Adam, the kind-hearted boy she now remembers from her youth, and an obsessed evil tyrant both vying for her affections, she is thrown into a sea of confusion and turmoil. She has to figure out who to trust, and quick, as others want to use her abilities to further their own cause, attempting to turn her into the evil monster that she's always been portrayed as.The first book in the series, 'Shatter Me' leaves us wondering where the story will go. I don't know if I'll continue the series, mainly because I'm not really drawn to books in this genre. I thought I'd give it a shot because id heard so many positive things about this book. Now I have and can say with conviction that it isn't for me. I can see the appeal, so if you're a lover of paranormal or dystopian stories, you'd probably enjoy it."
312,1,"Este libro no me ha gustado nada, de hecho entra en mi lista de los peores libros que he leido en mi vida.Ambientado en un mundo postapocalíptico, donde el hambre, la desesperación y la muerte están a la orden del día, y donde impera un nuevo régimen El Restablecimiento que se han aprovechado de la situación y donde también hay unos pocos rebeldes que se oponen a este régimen.Nuestra protagonista es Juliette una joven de 17 años, que ha estado en diversos manicomios desde los 14 años, ella es una chica bastante especial tiene un don/maldición, hace daño a la gente al tocarla, por eso El Restablecimiento, la quiere usar como arma contra los rebeldes.No me han convencido nada ni la relación de Juliette con Adam, ni la relación-obsesión de Warner con Juliette, poco creíbles.La novela se me ha hecho lenta, y tremendamente aburrida, ninguno de los protagonistas me ha gustado y la que menos Juliette, me ha parecido muy tonta. La narración parece ser que quiere ser poética y de lo más cursi y empalagosa. Lo único bueno es que tiene los capítulos cortos y se avanza más rápido.Además me ha resultado muy molesto que la protagonista repitiese bastante a menudo y varias veces frases completas como si tuviera TOC y que la autora a lo largo de toda la novela haya decidido tachar diversas frases, y no he llegado a comprender el motivo por el cuál lo ha hecho.He leido en otras reseñas que hacia el final se hace más interesante, yo no lo he notado, igual es porque ya estaba deseando terminar la novela que seme estaba haciendo eterna."
313,3,"This book is about two horny teenagers a girl named Juliette, who can kill people just by touching them. She's never really known love or affection from anyone, because she's always been a ""freak"" with murderous powers. On top of that, she's been imprisoned under terrible conditions for a few years, but everything's about the change as soon as she gets a cell mate, the mysterious Adam.They hit it off quickly and basically want to get jiggy with it immediately and together they escape the evil, evil, evil Warner who's after Juliette for her gift .OK, the thing is - I expected to hate this, but I didn't. I also didn't particularly love it. There's something off about the writing style, but I blame it on the fact that it's a book from 2011 and it was probably cool back then to repeat a word or a sentence there times, all the time, all the time, all the time. Or to use really weird metaphors?! One I scribbled down on a piece of paper went something like ""when I see him, my heart is parasailing in the spring"". I don't get this thing where authors use weird expressions to say something really simple. It doesn't make their writing better in my opinion, only a bit weird. There were many, worse ones I could have used as examples, I just didn't realise to write them down.Had I read this back when it came out, I might have enjoyed it much more. But 2022 me is just meh. I might try reading some of the next books in the series at some point, we'll see."
314,3,"Rating: 3/5, Spice: 1/5 Juliette is a 17 year with a lethal touch. As these things happen in YA books, the only two known people that can touch her are two very handsome men around her age that both also happen to be in love with her.These two love interests are Adam and Warner. I have no idea what Juliette sees in the personality void that is Adam. He is so boring. His one good quality is that he doesn't die when Juliette touches him. Then there's Warner. HE has potential. HE is interesting. There's more to him.With that said, I'm calling it now. Warner is the end game love interest. There are some clues in the book that Warner and Juliette will be enemies to lovers. Juliette's writing shows she's clearly attracted to him () Also, Warner says which I think is significant."
315,2,"2.75 ⭐️ this book just did not do it for me... i felt like there was nothing happening the entire time. i really expected to love this, but i just could not get into it for some reason. it could be because i am coming out of a romance binge. the ending was definitely entertaining and captivating, i feel like it made up for a lot of the misses during the beginning + middle of the novel. i fully understand the writing style is supposed to mimic juliette's mind, but i found it a bit frustrating especially with the poor grammar and lack of punctuation. i know it's me being picky and it shouldn't take away from the actual plot of the book, it just frustrated me at times. overall, this book was good enough for me to possibly consider continuing the series. i just do not believe it lived up to the hype :("
316,5,"This book was absolutely amazing ! I could not put this book down at all ! Out of all the first books to trilogies, Shatter Me has to be my favorite. It's amazing that I'm about to say this but I kind of liked it better than Divergent and the Divergent series is one of my favorite. Shatter me has a great plot, incredible characters, and a lot more. If you have not read this book... WHAT ARE YOU DOING ?! Go straight to you're nearest book store and pick this book up ! You will not be disappointed"
